,track_id,track_title,track_artists,track_album,track_release_date,energy,loudness,tempo,valence,danceability,duration
61,5fVZC9GiM4e8vu99W0Xf6J,How to Save a Life,The Fray,How To Save A Life,2005-09-13,0.743,-4.08,122.035,0.361,0.64,4:22
62,1ndGB6rvxKYN9seCYO1dTF,The Zephyr Song,Red Hot Chili Peppers,By the Way (Deluxe Edition),2002-07-09,0.803,-4.083,117.391,0.403,0.725,3:51
63,1k4OsQujxXPLij0ZsTFlMx,"I'll Try Anything Once - Live From Electric Lady Studios for WRXP, New York",Julian Casablancas,Live From Electric Lady Studios/WRXP New York,2010-03-26,0.446,-7.696,113.78,0.33,0.521,3:23
64,3ZOEytgrvLwQaqXreDs2Jx,Can't Stop,Red Hot Chili Peppers,By the Way (Deluxe Edition),2002-07-09,0.938,-3.442,91.455,0.875,0.618,4:29
65,2H6rj2XaBUJnag8iS2uKCt,Don't Lie,Vampire Weekend,Modern Vampires of the City,2013-05-27,0.72,-7.132,180.112,0.804,0.486,3:33
66,4YPhn26bIFm2KUkL1VLzQG,Say It Ain't So,Weezer,Weezer (Deluxe Edition),1994-05-10,0.435,-7.521,76.098,0.459,0.635,4:16
67,4bKpnMKt2vBOQ1wZHGEJJO,No Buses,Arctic Monkeys,Who The F*** Are Arctic Monkeys?,2006-05-09,0.524,-9.051,101.883,0.425,0.481,3:17
68,2aibwv5hGXSgw7Yru8IYTO,Snow (Hey Oh),Red Hot Chili Peppers,Stadium Arcadium,2006-05-09,0.9,-3.674,104.655,0.599,0.427,5:34
69,3LwfE3USKwANPjPz34iGDZ,Hyper Music,Muse,Origin of Symmetry,2001,0.91,-4.544,121.386,0.397,0.27,3:21
70,7yC7FWZz24L43brXzNpLWT,To All of You,Syd Matters,Someday We Will Foresee Obstacles,2005,0.536,-11.701,104.483,0.0971,0.312,4:43
71,2gKZXeCTkQjblUQgnKF7Ow,Obvious Bicycle,Vampire Weekend,Modern Vampires of the City,2013-05-27,0.29,-12.327,180.098,0.126,0.472,4:11
72,104pmtTQOlmW8Zt2BipGKH,Diane Young,Vampire Weekend,Modern Vampires of the City,2013-05-27,0.803,-5.498,86.958,0.764,0.419,2:40
73,1BwhFXqoIsePt21WyWIttb,I Wanna Get Better,Bleachers,Strange Desire,2014-07-14,0.915,-6.221,190.013,0.398,0.446,3:24
74,2tznHmp70DxMyr2XhWLOW0,Cigarette Daydreams,Cage The Elephant,Melophobia,2013-10-08,0.676,-3.442,113.98,0.273,0.636,3:28
75,1UqhkbzB1kuFwt2iy4h29Q,Cough Syrup,Young the Giant,Young The Giant (Special Edition),2011,0.721,-7.307,128.978,0.225,0.534,4:09
76,2MW0ofGJTi9RfoCMPsfGrJ,Beach Boys,Weezer,Pacific Daydream,2017-10-27,0.87,-4.777,99.966,0.723,0.617,3:51
77,4LAbkI0MNJnyhDcwA5gtsP,Wind in Our Sail,Weezer,Weezer (White Album) [Deluxe Edition],2016-10-07,0.849,-5.293,83.592,0.847,0.439,2:53
78,3L01B9S9TUTAfJxfcXHZe0,(Girl We Got A) Good Thing,Weezer,Weezer (White Album) [Deluxe Edition],2016-10-07,0.707,-7.308,128.079,0.38,0.554,3:25
79,46BMGjAnLVVR1gZcayw93j,I'm Not Gonna Teach Your Boyfriend How to Dance with You,Black Kids,Partie Traumatic,2008-07-22,0.927,-4.266,125.346,0.775,0.478,3:37
80,0vVqgqhDDUwpfA2t7WvOal,White Knuckles,OK Go,Of the Blue Colour of the Sky (Extra Nice Edition),2010-11-02,0.725,-4.663,115.048,0.568,0.719,3:18
